INT		NB			SB			EB			WB
#	LT	TH	RT	LT	TH	RT	LT	TH	RT	LT	TH	RT

94	0	24	81	17	43	0	0	191	0	110	304	1	
95	0	413	0	0	650	0	0	0	0	0	0	0	
96	0	59	22	48	154	0	0	0	0	13	0	152	
97	4	350	13	47	510	0	0	79	8	10	17	23	
98	0	1126	156	321	1817	0	0	0	0	392	0	238	
99	185	0	1	0	0	0	0	94	369	210	65	0	
100	0	0	0	43	0	110	81	195	0	0	277	24	
101	80	218	438	165	903	62	266	464	393	449	513	257	
102	7	44	90	213	180	1	0	445	245	76	255	379	
103	2	0	0	14	0	5	11	71	4	0	331	29	
104	0	0	0	145	0	27	121	318	0	0	193	56	
105	486	1457	170	14	1661	1	0	0	0	295	224	34	
106	43	0	0	0	0	0	0	700	25	0	1540	0	
107	459	255	461	636	331	17	41	1154	334	153	476	118	
108	98	1013	0	0	0	0	41	3	0	0	3	119	
109	17	12	0	0	16	49	39	0	23	0	0	0	
110	0	0	0	0	0	0	0	0	0	0	0	0	
111	0	295	0	0	465	50	92	0	1	0	0	0	
112	0	0	0	0	0	0	0	0	0	0	0	0	
113	0	0	0	0	0	0	0	0	0	0	0	0	
114	195	0	340	0	0	0	0	447	173	174	510	0	
115	0	0	0	188	0	8	3	1	0	0	67	696	
116	0	0	0	51	0	138	260	527	0	0	546	502	
117	395	0	12	0	0	0	0	265	375	19	621	0	
118	0	803	214	229	350	0	0	0	0	290	0	246	
119	26	0	74	0	0	0	0	119	19	49	86	0	
120	308	109	0	0	93	0	0	0	478	0	0	0	
121	0	1143	0	0	1475	0	0	0	0	0	0	0	
122	182	1114	0	0	0	0	0	0	0	0	0	0	
123	0	423	178	370	228	0	0	0	0	218	0	642	
124	0	166	636	223	446	0	0	0	0	280	0	522	
125	0	0	0	0	0	0	0	2018	0	0	1357	0	
126	0	714	0	0	682	0	0	0	0	0	0	0	
127	0	550	0	0	883	0	0	0	0	0	0	0	
128	34	488	8	324	464	93	359	118	87	11	64	36	
129	18	283	167	26	232	113	76	84	4	138	133	28	
130	0	63	104	26	50	0	0	0	0	157	0	118	
131	0	866	147	2	1067	0	0	0	0	122	0	46	
132	0	1382	0	0	1664	0	0	0	0	0	0	0	
133	9	223	20	723	613	233	17	62	16	23	52	309	
134	1279	0	223	0	0	0	0	487	1136	578	349	0	
135	64	674	0	0	1096	0	0	0	62	0	0	0	
136	0	0	0	0	0	0	0	0	0	0	0	0	
137	0	994	0	0	745	9	0	0	65	0	0	0	
138	60	559	128	52	331	22	387	301	51	96	169	0	
139	250	331	330	12	267	233	253	580	349	418	465	55	
140	0	0	0	0	0	0	0	289	0	0	160	0	
141	0	61	2	15	153	0	0	0	0	9	0	20	
142	0	116	0	0	112	0	0	0	0	0	0	0	
143	50	1011	0	0	1627	580	266	0	48	0	0	0	
144	0	2	38	0	5	11	1	62	0	86	93	0	
145	0	0	0	501	0	1	1	76	0	0	171	648	
146	0	0	0	356	0	404	126	261	0	0	92	307	
147	0	0	0	0	0	0	0	414	0	0	437	0	
148	0	0	0	0	0	0	0	0	0	0	0	0	
149	0	0	0	0	0	0	0	0	0	0	0	0	
150	0	0	0	0	0	0	0	620	0	0	914	0	
151	0	0	0	24	0	38	11	46	0	0	30	3	
152	20	1	51	70	2	39	0	963	12	70	745	37	
153	0	0	0	0	0	0	0	1051	0	0	262	0	
154	15	160	137	29	192	129	116	598	25	69	405	154	
155	0	0	0	117	0	29	20	827	0	0	806	0	
156	45	0	0	0	0	0	0	9	107	8	10	0	
157	0	0	0	35	0	96	29	1284	0	0	866	84	
158	43	152	1	310	222	1	62	2	4	7	9	2	
159	122	100	23	288	142	295	719	1707	50	219	1138	0	
160	0	0	0	0	0	0	0	0	0	0	0	0	
161	0	0	0	0	0	0	0	0	0	0	0	0	
162	137	0	138	0	0	0	0	698	221	125	674	0	
163	0	0	0	0	0	0	0	313	0	0	17	0	
164	35	0	8	0	0	216	147	278	27	12	822	0	
165	633	302	0	0	903	201	49	0	237	0	0	0	
166	0	0	0	0	0	0	0	0	0	0	0	0	
167	0	0	0	0	0	0	0	0	0	0	0	0	
168	0	0	0	0	0	0	0	0	0	0	0	0	
169	7	304	0	0	458	11	6	0	23	0	0	0	
170	0	0	0	0	0	0	0	0	0	0	0	0	
171	0	0	0	219	0	125	179	359	0	0	205	127	
172	0	0	0	0	0	0	0	0	0	0	0	0	
173	14	277	34	1	434	26	20	77	6	91	38	0	
174	136	411	2	132	1243	217	238	35	326	0	26	104	
175	2	17	25	59	264	85	103	1069	0	188	1192	105	
176	0	0	0	257	0	196	1	1123	0	0	1117	43	
177	0	452	550	26	1137	0	0	0	0	354	0	40	
178	0	0	0	155	0	354	29	968	0	0	1162	151	
179	0	485	0	0	800	0	0	0	0	0	0	0	
180	0	275	76	0	934	0	0	0	0	171	0	0	
181	0	90	59	0	107	0	0	0	0	61	0	0	
182	0	0	0	0	0	0	0	335	0	0	255	0	
183	0	0	0	0	0	0	0	0	0	0	0	0	
184	0	1012	0	0	1189	0	0	0	0	2	0	0	
185	0	0	113	0	0	0	0	1231	0	302	1283	0	
186	88	729	0	0	543	1060	207	0	25	0	0	0	
187	71	142	0	0	79	767	815	0	45	0	0	0	
188	0	811	0	0	1337	465	441	0	3	873	558	193	
189	0	0	0	0	0	1188	438	378	0	0	504	38	
190	109	191	309	94	102	6	15	686	30	205	493	105	
191	0	0	0	0	1	403	0	0	602	0	0	0	
192	0	0	0	0	0	0	0	0	0	0	0	0	
193	0	0	0	0	0	0	0	0	0	0	0	0	
194	0	0	0	0	0	1	26	135	0	0	64	0	
195	0	1479	52	256	1394	0	0	0	0	0	0	377	
196	0	0	0	0	0	0	0	0	0	0	0	0	
197	64	0	0	0	0	0	0	155	72	0	132	0	
198	48	166	0	0	150	0	0	0	67	0	0	0	
199	115	0	0	0	0	0	0	304	226	0	113	0	
200	0	0	0	0	0	0	0	0	0	0	0	0	
201	0	0	0	0	0	0	0	0	0	0	0	0	
202	0	639	259	209	1493	0	0	0	0	185	0	101	
203	0	0	0	1417	0	260	146	717	0	0	616	748	
204	0	1387	179	343	1613	0	230	187	312	210	0	584	
205	0	224	0	83	251	0	0	0	0	0	0	31	
206	0	0	0	103	85	0	0	0	0	335	0	151	
207	0	45	36	0	87	0	0	0	0	92	0	0	
208	0	0	0	0	0	0	0	0	0	0	0	0	
209	0	0	0	0	0	0	0	0	0	0	0	0	
210	0	0	0	0	0	0	0	0	0	0	0	0	
211	0	0	0	0	0	0	0	0	0	0	0	0	
212	131	1290	0	0	593	271	0	0	0	0	0	0	
213	0	710	0	0	593	0	728	0	0	0	0	0	
214	30	331	0	0	1301	25	0	0	0	227	102	874	
215	238	361	0	0	408	1162	0	0	0	0	0	0	
216	57	0	22	0	0	0	0	49	37	15	304	0	
217	224	769	0	0	528	103	231	0	514	0	0	0	
218	25	110	113	105	227	110	34	29	17	176	42	29	
219	230	0	78	0	0	0	557	646	0	0	623	848	
220	74	0	439	0	0	0	48	1722	0	0	773	1269	
221	0	0	0	1594	0	169	0	176	478	679	169	0	
222	0	1183	0	0	2028	454	217	0	0	0	0	0	
223	325	0	29	0	0	0	0	1286	860	95	1707	0	
224	0	0	0	201	0	532	0	1338    437	542	1227	0	
225	968	0	265	0	0	0	967	918	0	0	802	146	
226	0	0	0	517	0	468	0	748	0	465	389	0	
227	0	662	91	433	893	0	54	348	361	339	0	75	
228	0	198	78	1203	203	46	30	251	0	476	63	152	
229	15	208	0	0	378	42	41	0	34	0	0	0	
230	0	1232	45	113	931	0	0	0	0	45	0	33	
231	0	735	293	97	368	0	0	0	0	64	0	56	
232	0	0	0	13	0	347	34	442	0	0	283	4	
233	128	508	421	48	1130	314	490	480	3	353	697	5	
234	160	501	460	117	723	258	73	858	72	82	302	84	
235	124	122	48	58	230	124	142	868	135	28	543	86	
236	61	72	0	0	35	9	14	0	72	0	0	0	
237	21	118	0	0	115	47	29	0	11	0	0	0	
238	64	953	0	1	1671	4	89	101	208	0	150	19	
239	923	895	154	129	413	250	8	902	700	63	865	340	
240	0	4	30	152	14	0	0	0	0	53	0	89	
241	99	404	0	0	521	47	12	0	171	0	0	0	
242	0	0	0	112	0	180	68	115	0	0	303	53	
243	0	72	36	0	194	0	0	0	0	15	0	0	
244	0	0	0	26	0	14	36	419	0	0	273	11	
245	0	0	0	360	0	356	93	141	0	0	109	142	
246	0	0	0	0	0	0	0	0	0	0	0	0	
247	0	0	0	0	0	0	0	0	0	0	0	0	
248	0	0	0	0	0	0	0	0	0	0	0	0	
249	0	1546	260	606	953	0	0	0	0	253	0	787	
250	0	0	0	142	1	490	0	869	225	3	690	0	
251	376	0	99	0	0	0	515	390	0	0	318	25	
252	342	0	0	0	0	0	0	963	204	1	1113	0	
253	215	346	0	0	0	301	0	0	0	0	0	574	
254	0	566	354	780	185	0	0	0	0	425	0	37	
255	389	554	776	1	207	3	105	99	247	122	11	1	
256	0	0	0	0	0	0	0	59	0	0	61	0	
257	16	0	9	0	0	0	0	272	32	13	96	0	
258	0	0	0	0	0	0	0	1435	0	0	468	0	
259	0	0	0	0	0	0	984	451	0	0	468	604	
260	0	0	0	0	0	0	972	561	0	0	285	3	
261	20	418	0	0	665	29	89	0	17	0	0	0	
262	1129	953	0	0	926	0	928	0	11	0	0	0	
263	141	980	38	25	1388	150	288	1	39	77	2	48	
