INT		NB			SB			EB			WB
#	LT	TH	RT	LT	TH	RT	LT	TH	RT	LT	TH	RT

122	84	1111	0	0	0	0	0	0	0	0	0	0	
123	0	562	158	397	246	0	0	0	0	229	0	613	
124	0	265	364	196	403	0	0	0	0	227	0	553	
125	0	0	0	0	0	0	0	1761	0	0	1430	0	
126	0	722	0	0	653	0	0	0	0	0	0	0	
127	0	575	0	0	906	0	0	0	0	0	0	0	
128	170	324	6	331	548	146	448	205	133	15	160	25	
129	18	282	185	25	239	115	140	140	4	137	188	29	
130	0	75	235	24	39	0	0	0	0	158	0	174	
131	0	881	238	40	974	0	0	0	0	357	0	96	
132	0	1408	0	0	1827	0	0	0	0	0	0	0	
133	11	178	9	629	613	197	19	65	12	29	34	238	
134	1273	0	236	0	0	0	0	504	1235	612	331	0	
135	63	687	0	0	1190	0	0	0	41	0	0	0	
136	0	1065	0	0	729	0	0	0	0	0	0	0	
137	0	1168	0	0	694	7	0	0	64	0	0	0	
138	63	609	143	44	363	10	399	300	42	92	173	0	
139	147	417	408	15	321	153	249	867	247	528	701	373	
140	0	0	0	0	0	0	0	299	0	0	152	0	
141	0	51	4	15	142	0	0	0	0	10	0	14	
142	0	128	0	0	120	0	0	0	0	0	0	0	
143	52	1052	0	0	1784	811	291	0	47	0	0	0	
144	0	2	41	0	5	1	1	66	0	90	101	0	
145	0	0	0	475	0	1	1	82	0	0	190	671	
146	0	0	0	351	0	609	166	256	0	0	170	210	
147	0	0	0	0	0	0	0	347	0	0	427	0	
148	0	0	0	0	0	0	0	0	0	0	0	57	
149	0	579	0	0	880	64	0	0	0	0	0	0	
150	0	0	0	0	0	0	0	437	0	0	835	0	
151	0	0	0	19	0	14	5	15	0	0	110	12	
152	16	0	50	47	2	42	0	825	12	70	727	37	
153	0	0	0	0	0	0	0	1214	0	0	352	0	
154	20	179	170	45	167	112	154	610	20	73	426	145	
155	0	0	0	118	0	27	20	713	0	0	835	0	
156	50	0	0	0	0	0	0	135	103	16	180	0	
157	0	0	0	28	0	94	13	1122	0	0	869	18	
158	60	38	23	283	135	183	144	233	47	3	141	101	
159	103	164	3	249	172	209	480	1509	10	304	1126	0	
160	0	465	0	0	322	0	0	0	0	0	0	0	
161	0	364	29	18	276	0	0	0	0	20	0	3	
162	142	0	239	0	0	0	0	726	198	114	647	0	
163	0	0	0	0	0	0	0	539	0	0	245	0	
164	34	0	10	1	0	232	145	406	28	11	977	0	
165	778	288	0	0	784	210	63	0	354	0	0	0	
166	0	0	0	0	0	0	0	0	0	0	0	0	
167	0	0	47	0	0	0	0	48	0	8	24	0	
168	0	797	0	0	1024	0	0	0	0	0	0	0	
169	10	332	0	0	544	11	18	0	23	0	0	0	
170	0	550	0	0	676	50	0	0	46	0	0	0	
171	0	0	0	347	0	143	102	370	0	0	198	52	
172	0	37	0	232	74	195	214	0	1	0	0	86	
173	14	316	29	1	497	29	21	78	6	93	35	0	
174	75	360	0	126	1273	166	410	35	166	0	17	108	
175	0	71	31	68	255	84	60	1140	0	180	1131	105	
176	0	0	0	278	0	156	9	1208	0	0	981	93	
177	0	0	0	25	0	1013	548	606	0	0	247	58	
178	0	0	0	170	0	316	89	1047	0	0	978	160	
179	0	544	0	0	817	0	0	0	0	0	0	0	
180	0	275	77	0	835	0	0	0	0	159	0	0	
181	0	162	115	0	424	0	0	0	0	29	0	0	
182	0	0	0	0	0	0	0	409	0	0	303	0	
183	0	0	0	8	0	0	0	1064	0	0	643	47	
184	0	1119	1	0	1331	0	0	0	0	135	0	0	
185	0	0	160	0	0	0	0	1309	0	264	1202	0	
186	8	1040	0	0	967	12	0	0	13	0	0	0	
187	0	0	0	0	0	0	0	945	0	0	1140	0	
188	0	1001	0	0	1360	444	515	0	6	865	561	149	
189	0	0	0	0	0	1158	502	373	0	0	481	39	
190	118	199	339	49	133	5	13	683	99	167	502	126	
191	0	0	0	0	0	409	0	0	409	0	0	0	
192	28	218	1	28	87	1	1	54	23	0	128	98	
193	0	40	0	116	174	0	0	0	0	0	0	123	
194	0	0	0	0	0	1	35	138	0	0	64	0	
195	0	1581	9	281	1420	0	0	0	0	0	0	527	
196	181	10	0	0	47	19	10	0	532	0	0	0	
197	72	0	0	0	0	0	0	175	69	0	176	0	
198	53	213	0	0	158	0	0	0	73	0	0	0	
199	83	0	4	0	0	0	0	93	349	0	81	0	
200	17	0	25	0	0	0	0	474	243	25	233	0	
201	0	0	0	0	0	246	17	112	0	0	0	0	
202	0	733	200	51	1581	0	0	0	0	173	0	41	
203	0	0	0	1507	0	262	84	821	0	0	579	841	
204	0	1499	149	330	1788	0	239	190	312	191	0	614	
205	0	265	0	93	316	0	0	0	0	0	0	38	
206	0	0	0	145	71	0	0	0	0	573	0	150	
207	0	55	28	0	138	0	0	0	0	73	0	1	
208	10	0	93	0	0	0	0	80	46	153	28	0	
209	0	0	0	94	0	27	42	460	0	0	269	148	
210	67	0	13	0	0	0	0	193	137	3	78	0	
211	28	128	0	0	262	251	606	0	0	0	0	0	
212	0	0	0	42	0	7	22	65	0	0	32	22	
213	0	0	0	232	0	0	0	51	0	0	29	86	
214	0	418	0	0	555	0	0	0	0	0	0	0	
215	13	135	0	3	66	4	2	6	2	0	3	2	
216	135	0	20	0	0	0	0	49	39	13	124	0	
217	9	4	6	6	34	7	3	5	5	13	10	1	
218	25	129	123	105	432	115	39	55	16	194	69	36	
219	281	10	49	0	0	0	634	661	0	0	792	894	
220	75	8	382	0	0	0	47	1844	0	0	599	1278	
221	0	0	0	1728	0	180	0	163	629	438	236	0	
222	0	1198	2	279	1910	447	215	1	0	0	0	67	
223	379	0	25	0	0	0	0	1343	867	256	1487	0	
224	0	0	0	315	0	529	0	1578	1	26	1494	0	
225	1054	0	206	0	0	0	1	1023	0	0	955	10	
226	0	0	0	516	0	436	0	792	10	538	534	0	
227	0	583	295	426	985	0	375	253	378	203	0	164	
228	0	124	59	1180	129	52	40	554	0	457	126	88	
229	14	257	0	0	626	16	20	0	86	0	0	0	
230	258	268	0	0	744	31	11	0	166	0	0	0	
231	0	802	314	85	401	0	0	0	0	64	0	58	
232	0	0	0	76	0	424	57	353	0	0	324	4	
233	200	605	451	57	728	475	547	479	1	251	675	1	
234	117	591	488	135	621	282	76	996	11	86	309	95	
235	146	196	123	29	236	108	189	913	40	46	527	70	
236	48	151	0	0	38	7	12	0	56	0	0	0	
237	22	163	0	0	136	46	28	0	12	0	0	0	
238	69	991	0	0	1825	6	95	131	124	0	127	19	
239	964	960	163	147	436	231	8	880	688	66	817	396	
240	0	5	81	151	86	0	0	0	0	54	0	97	
241	100	416	0	0	576	55	61	0	172	0	0	0	
242	0	0	0	137	0	456	85	127	0	0	235	90	
243	0	65	36	0	308	0	0	0	0	18	0	0	
244	0	0	0	79	0	49	38	391	0	0	279	9	
245	0	0	0	268	0	648	179	153	0	0	196	121	
246	94	481	0	0	698	17	0	0	309	0	0	0	
247	86	0	0	0	0	0	0	0	232	0	0	0	
248	0	120	26	216	438	0	0	0	0	9	0	78	
249	0	1758	225	547	1040	0	0	0	0	232	0	802	
250	0	0	0	149	2	464	0	876	300	2	704	0	
251	440	35	123	0	0	0	627	367	0	0	267	84	
252	358	0	0	0	0	0	0	1048	195	0	1031	0	
253	56	399	0	0	0	142	0	0	0	0	533	348	
254	0	393	354	879	136	0	0	0	0	219	0	187	
255	361	606	884	1	222	3	123	85	242	143	12	1	
256	0	0	0	0	0	0	0	116	0	0	29	0	
257	1	0	8	0	0	0	0	90	3	13	80	0	
258	0	0	0	0	0	0	0	1619	0	0	490	0	
259	0	0	0	0	0	0	1039	579	0	0	490	753	
260	0	0	0	0	0	0	1129	664	0	0	289	1	
261	20	460	0	0	698	51	60	0	17	0	0	0	
262	1189	1107	0	0	959	0	943	0	10	0	0	0	
263	142	1079	26	17	1370	194	329	1	21	52	2	32	
264	0	912	535	0	909	154	127	160	2	678	213	0	
265	414	1936	241	9	1215	183	108	137	108	75	158	11	
266	0	0	0	0	0	0	0	549	0	0	500	0	
267	25	134	0	389	284	3	45	569	0	0	506	87	
268	123	1711	102	1	1330	1	58	3	186	91	3	46	
269	0	92	94	23	184	0	0	0	0	117	0	24	
270	60	492	0	0	731	188	299	0	153	0	0	0	
271	0	664	0	0	651	0	0	0	0	0	0	0	
272	0	0	0	575	0	240	76	78	0	0	330	483	
273	0	279	0	0	726	0	0	0	49	0	0	0	
274	136	0	66	0	0	0	0	102	163	219	189	0	
275	4	1301	0	0	732	235	1000	0	1	0	0	0	
276	0	1006	1	288	391	0	0	0	0	6	0	279	
277	0	1144	127	530	592	0	0	0	0	392	0	762	
278	0	523	32	62	588	0	0	0	0	171	0	141	
279	0	0	0	0	1558	0	0	0	416	0	0	0	
280	446	0	278	0	0	0	0	413	350	232	450	0	
281	0	361	90	0	544	0	0	0	0	322	0	0	
282	1	811	0	0	1663	7	43	0	0	0	0	0	
283	0	0	250	0	0	0	0	0	0	542	0	0	
284	0	0	0	16	0	890	482	890	0	0	853	1	
285	57	1188	235	0	2128	162	249	5	94	413	5	210	
286	0	0	0	0	0	0	448	450	0	0	266	1	
287	0	2328	0	0	1215	0	0	0	0	0	0	0	
288	0	0	0	0	0	0	0	1217	0	0	1137	0	
289	0	0	0	0	0	0	0	1219	0	0	1234	0	
290	0	0	0	0	0	392	267	0	0	0	11	0	
291	0	0	0	0	0	0	0	360	0	0	459	0	
292	692	0	0	0	0	0	0	451	669	0	780	0	
293	0	333	0	0	197	0	0	0	0	0	0	0	
294	0	186	0	0	154	478	337	0	0	0	0	0	
295	447	220	0	0	186	946	1024	0	147	0	0	0	
296	2	107	17	33	83	1	3	43	5	1	18	28	
297	0	0	0	0	327	0	0	0	1033	0	0	0	
298	0	491	0	2	1312	0	0	0	0	0	0	9	
299	0	1047	228	0	979	0	0	0	0	182	0	0	
300	0	2286	0	0	941	0	0	0	0	0	0	0	
